id,uuid,img_url,thumbnail
02290,sm46919808af91649e38bd968f3eb6bcef0,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1783,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1783/full/250,/0/default.jpg"
02291,sm4daae84aecb5c46f4aaedb015218df9e3,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1782,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1782/full/250,/0/default.jpg"
02292,sm4a52a3b47b79240f8af3a263a2f36a6bc,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1781,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1781/full/250,/0/default.jpg"
02293,sm4991cae5e0a4e4e7fbfe7db0a769b8ddf,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1780,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1780/full/250,/0/default.jpg"
02294,sm4f68bf62c6ce84c928d804a8b5dd15cd4,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_178,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_178/full/250,/0/default.jpg"
02295,sm45172cbcca25d44bcb86c484c49586f55,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1779,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1779/full/250,/0/default.jpg"
02296,sm4466c81fc6209465a84406708256f5fb8,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1778,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1778/full/250,/0/default.jpg"
02297,sm47eb9b2f4597946e18027293f1397c879,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1777,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1777/full/250,/0/default.jpg"
02298,sm4a73df75245bf431c9f72eda240b70c63,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1776,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1776/full/250,/0/default.jpg"
02299,sm418be9067a9144edda9a6b216d1bc02e4,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1775,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1775/full/250,/0/default.jpg"
02300,sm42432e69a583349b6bc28b089a241d60e,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1774,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1774/full/250,/0/default.jpg"
02301,sm4a81706201d2449f29833fa1633a4735d,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1773,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1773/full/250,/0/default.jpg"
02302,sm421a20ad607504100b01177c7055d664f,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1772,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1772/full/250,/0/default.jpg"
02303,sm48eccbbe4d6c94945832b2e63b2b7c9ae,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1771,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1771/full/250,/0/default.jpg"
02304,sm4ca738f171d4a4e8aa8583438bd5c787d,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1770,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1770/full/250,/0/default.jpg"
02305,sm42a59e5538bfe4d188c4685e587bdbd75,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_177,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_177/full/250,/0/default.jpg"
02306,sm43517c46f85f84449a4dd3bd1fdb526dd,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1769,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1769/full/250,/0/default.jpg"
02307,sm4a7e7ff0254304329ad8c4a761c8d7dac,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1768,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1768/full/250,/0/default.jpg"
02308,sm46dbdbd602e1e4b678a314db1321bc39d,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1767,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1767/full/250,/0/default.jpg"
02309,sm443731c113853487d8b9550915828861d,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1766,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1766/full/250,/0/default.jpg"
02310,sm4832ff44a41f34123b334ca6649f7f636,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1765,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1765/full/250,/0/default.jpg"
02311,sm4d2b180cf49b74d748e063c008038cff8,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1764,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1764/full/250,/0/default.jpg"
02312,sm4d9db5d06e9f84b83a72e9456e174a86e,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1763,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1763/full/250,/0/default.jpg"
02313,sm4862588f47c3c4e57b88f78aa16746981,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1762,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1762/full/250,/0/default.jpg"
02314,sm40e68f1e88cc646ec88fb2eb8e34ce146,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1761,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1761/full/250,/0/default.jpg"
02315,sm45e7188fc455447928b313c4ad0eb6834,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1760,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1760/full/250,/0/default.jpg"
02316,sm41a155326e6c24b1a9daed40dba3d4c53,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_176,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_176/full/250,/0/default.jpg"
02317,sm4419eb4461c3b46979df68032978d347c,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1759,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1759/full/250,/0/default.jpg"
02318,sm422fb132a77d84315bcc7a4d1eda47edb,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1758,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1758/full/250,/0/default.jpg"
02319,sm4bdac876ee9a24f87aeeec3efd59515fa,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1757,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1757/full/250,/0/default.jpg"
02320,sm432ce2487fb6d493fa4c0650d00272c0f,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1756,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1756/full/250,/0/default.jpg"
02321,sm4912647fe4b724003983ab8132bcc5192,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1755,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1755/full/250,/0/default.jpg"
02322,sm4083e6e689a3a4a5dbbc10ef552596506,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1754,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1754/full/250,/0/default.jpg"
02323,sm4c168fa62f0b14bd087bcc58f618a2bbc,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1753,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1753/full/250,/0/default.jpg"
02324,sm4d36c734b2ce14df78962632e52d243ef,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1752,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1752/full/250,/0/default.jpg"
02325,sm41cf1d1425bda4c7ab4619ad7454937a6,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1751,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1751/full/250,/0/default.jpg"
02326,sm4d3cd8e07405645569d9c2dbd380da33a,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1750,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1750/full/250,/0/default.jpg"
02327,sm4f6a7a91468de425383144d31e304762c,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_175,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_175/full/250,/0/default.jpg"
02328,sm49fbf31f8bf87488d8c62f7781cefdc5e,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1749,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1749/full/250,/0/default.jpg"
02329,sm40c254d4bf987452293b6e671d01ff964,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1748,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1748/full/250,/0/default.jpg"
02330,sm421240020e7574834aaea9d7b24f12462,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1747,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1747/full/250,/0/default.jpg"
02331,sm43156fa6d62a24a0f867add5e73f63580,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1746,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1746/full/250,/0/default.jpg"
02332,sm43eb1253069624f2f81bb8412219c6ebc,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1745,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1745/full/250,/0/default.jpg"
02333,sm41b38821ca3034cd9a8c62ad154bf67b5,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1744,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1744/full/250,/0/default.jpg"
02334,sm40e3c5b3bf59941d384f328840f0fe484,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1743,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1743/full/250,/0/default.jpg"
02335,sm45903f2bc122448fb9f9f5b7ccfa4d679,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1742,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1742/full/250,/0/default.jpg"
02336,sm45d91877ba0ca4f96be7b121d958ccaaa,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1741,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1741/full/250,/0/default.jpg"
02337,sm4118c1db82444465b886cccd57d0921c3,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1740,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1740/full/250,/0/default.jpg"
02338,sm411c90b4c49ac4835aa11cf256c69f9ea,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_174,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_174/full/250,/0/default.jpg"
02339,sm4c545e39900394e6d80db6108df3f9fa5,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1739,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1739/full/250,/0/default.jpg"
02340,sm4ea3fd8e629ee44e7b172d762176e2844,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1738,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1738/full/250,/0/default.jpg"
02341,sm4d16de19e03c14cbaaa93dcdc53721ddf,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1737,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1737/full/250,/0/default.jpg"
02342,sm40a29964e1ff4494bb65cd9bda49b712b,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1736,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1736/full/250,/0/default.jpg"
02343,sm482c9f71286b648abab8456a64b0497a7,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1735,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1735/full/250,/0/default.jpg"
02344,sm495491ab306704771a10d1d82ad1b24de,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1734,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1734/full/250,/0/default.jpg"
02345,sm4be0b7fee54cc48218e90005fd7e2d2c5,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1733,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1733/full/250,/0/default.jpg"
02346,sm49402435445f047f6a38a4098fd822fcd,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1732,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1732/full/250,/0/default.jpg"
02347,sm4d7305c05d0fe40b3b642b3c782d8d3e2,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1731,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1731/full/250,/0/default.jpg"
02348,sm4ddeded8b89c34111b84fb5f22a2d842d,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1730,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1730/full/250,/0/default.jpg"
02349,sm455e275525ae64aaab66792869460abb1,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_173,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_173/full/250,/0/default.jpg"
02350,sm4473fb615c7204c99a67c794d6891c274,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1729,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1729/full/250,/0/default.jpg"
02351,sm4a11f0b97b60247fca7b7da34cb3807df,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1728,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1728/full/250,/0/default.jpg"
02352,sm4a3a7de4e19914db3a064d55bb444f3fb,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1727,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1727/full/250,/0/default.jpg"
02353,sm4b848e379e37c4e82ac64b5e28a497a94,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1726,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1726/full/250,/0/default.jpg"
02354,sm40bee9ee1d2c74ce28aa6039eebecc485,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1725,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1725/full/250,/0/default.jpg"
02355,sm4fffaedf7d2684b1c8fa28a6437bd0c67,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1724,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1724/full/250,/0/default.jpg"
02356,sm4d687564d086a48f795df615de534291b,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1723,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1723/full/250,/0/default.jpg"
02357,sm419aac05ffc4f4573b2e4508037834a6b,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1722,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1722/full/250,/0/default.jpg"
02358,sm442a777248fa34321a9624c16d722124a,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1721,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1721/full/250,/0/default.jpg"
02359,sm46ed7fce931524ab09386f102becab7b9,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1720,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1720/full/250,/0/default.jpg"
02360,sm49289b32064ea4afdb18ad29b15ef2001,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_172,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_172/full/250,/0/default.jpg"
02361,sm471fd1d91947148e294fe180283166040,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1719,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1719/full/250,/0/default.jpg"
02362,sm4769dcf6210a44bc3a52be5147782c058,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1718,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1718/full/250,/0/default.jpg"
02363,sm4b8f4abc3a7104b27a153dabaf4ea6e92,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1717,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1717/full/250,/0/default.jpg"
02364,sm4072d6d45cd764f42863286ba739a05da,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1716,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1716/full/250,/0/default.jpg"
02365,sm45f516595adee46b5826af06c838a8a82,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1715,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1715/full/250,/0/default.jpg"
02366,sm4732e012f90cf41b9acbefa57881c8f61,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1714,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1714/full/250,/0/default.jpg"
02367,sm4d090bb9fb6a44818ba35d1edf1a23a6f,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1713,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1713/full/250,/0/default.jpg"
02368,sm499956764a7a641a6a852dc38f0620f03,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1712,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1712/full/250,/0/default.jpg"
02369,sm4f251232f2a4341d58fcdfb1a8cb41257,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1711,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1711/full/250,/0/default.jpg"
02370,sm4a34bbdda0cfa4f86bd7c9a286c99324b,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1710,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1710/full/250,/0/default.jpg"
02371,sm44c955308e93940eebed98569e206f282,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_171,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_171/full/250,/0/default.jpg"
02372,sm44b2b7b63e33f4a0183f7d6674969cf34,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1709,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1709/full/250,/0/default.jpg"
02373,sm42510112c9f564de094ca0ad8855675be,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1708,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1708/full/250,/0/default.jpg"
02374,sm45d187f6a793943eaaea1cba80d32b830,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1707,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1707/full/250,/0/default.jpg"
02375,sm4b2a416bdeb154d819b8392ba941ad6c7,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1706,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1706/full/250,/0/default.jpg"
02376,sm42b70b291612647fa8ea60c39868b05d2,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1705,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1705/full/250,/0/default.jpg"
02377,sm4f7092426602c4e88b8a8be9e5002bcfd,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1704,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1704/full/250,/0/default.jpg"
02378,sm418e6120aa3b8421a89793f5518317764,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1703,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1703/full/250,/0/default.jpg"
02379,sm40279149b62994e0da3d1246f664be6cb,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1702,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1702/full/250,/0/default.jpg"
02380,sm467b7872db64e4192b6950b3d0384e699,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1701,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1701/full/250,/0/default.jpg"
02381,sm413337b48af3c4311a1562786e1c5cad5,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1700,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1700/full/250,/0/default.jpg"
02382,sm4f71eaa378fa940cda216b26d3713420d,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_170,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_170/full/250,/0/default.jpg"
02383,sm41a73056123d347ae818f4b62c2261f32,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_17,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_17/full/250,/0/default.jpg"
02384,sm4bd4b76e71712440c9d705c2827a38a76,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1699,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1699/full/250,/0/default.jpg"
02385,sm462635386b46a41eca814e2c9f356a60a,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1698,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1698/full/250,/0/default.jpg"
02386,sm4e5a9a405de8b45639b5d0179254ac25d,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1697,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1697/full/250,/0/default.jpg"
02387,sm4769bc25eddc24b7687a837b2b9e2f52b,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1696,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1696/full/250,/0/default.jpg"
02388,sm4b458b155036c4c8da30d3046f76ff4ae,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1695,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1695/full/250,/0/default.jpg"
02389,sm4dc96afab1fa343bb8171064e7bd618fb,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1694,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1694/full/250,/0/default.jpg"
02390,sm4066414ce4b234cb3ab069027ee1498d1,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1693,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1693/full/250,/0/default.jpg"
02391,sm464990beab6ac4f38b36d4ec4ba2af9da,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1692,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1692/full/250,/0/default.jpg"
02392,sm4d46526017fe440168fddce44591586fe,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1691,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1691/full/250,/0/default.jpg"
02393,sm4540f850f65bc474cb7b574cedd591400,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1690,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1690/full/250,/0/default.jpg"
02394,sm44116ec32722b4140bc1c9e4bcfceeb03,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_169,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_169/full/250,/0/default.jpg"
02395,sm4aa1a4d6e18d64b07b86b0efca324c3c2,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1689,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1689/full/250,/0/default.jpg"
02396,sm44d6095171a89402e9deef254b7612959,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1688,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1688/full/250,/0/default.jpg"
02397,sm452080e7a73464b5597cbdda4f7e9ff2a,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1687,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1687/full/250,/0/default.jpg"
02398,sm4e52d5894417d4d5e9f9f353e81012042,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1686,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1686/full/250,/0/default.jpg"
02399,sm47c7115a5124545b5b97241968245f1ab,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1685,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1685/full/250,/0/default.jpg"
02400,sm4bdc53ba8b65e45849173b6619d4a1206,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1684,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1684/full/250,/0/default.jpg"
02401,sm4f5565699c61043b9ab7fa1f653797bae,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1683,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1683/full/250,/0/default.jpg"
02402,sm45ee3ae87b07643d5bed95e2fb6fde311,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1682,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1682/full/250,/0/default.jpg"
02403,sm47eb0c8a6f8974219a83c8da73c0fba51,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1681,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1681/full/250,/0/default.jpg"
02404,sm4d8571f82c0a34e7996214fdb2396548e,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1680,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1680/full/250,/0/default.jpg"
02405,sm431fb0fb1b13449f9ab235b0b5d584237,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_168,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_168/full/250,/0/default.jpg"
02406,sm4ef479a74098e4c82a98578e30f339c70,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1679,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1679/full/250,/0/default.jpg"
02407,sm480f9af9b26c24c19928162d8c93c2b60,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1678,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1678/full/250,/0/default.jpg"
02408,sm435b81321ba3e4b9d88d0eb18d9b01c48,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1677,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1677/full/250,/0/default.jpg"
02409,sm494023d0b2b56474ca1b6344af88f0065,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1676,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1676/full/250,/0/default.jpg"
